age,year_income,work_experience,credit_grade,percentage_rate,credit_percent_income,cb_person_default,cb_person_cred_hist_length,home_status_OTHER,home_status_OWN,home_status_RENT,credit_purpose_EDUCATION,credit_purpose_HOMEIMPROVEMENT,credit_purpose_MEDICAL,credit_purpose_PERSONAL,credit_purpose_VENTURE,credit_history_ratio
23,50508,8.0,5,10.83,0.15,0,4,0,1,0,0,0,0,1,0,0.8
25,62000,7.0,4,13.57,0.06,0,4,0,1,0,0,0,0,0,1,0.5714285714285714
26,53000,7.0,5,11.71,0.18,0,2,0,0,1,0,0,0,0,1,0.25
26,75000,1.0,5,10.99,0.21,0,2,0,0,1,0,0,0,0,1,0.25
52,163000,9.0,3,14.11,0.15,0,30,0,0,0,0,0,0,1,0,0.8823529411764706
23,33504,5.0,4,13.11,0.36,1,4,0,0,1,0,0,0,0,1,0.8
30,144000,7.0,6,8.49,0.04,0,7,0,0,0,0,0,0,1,0,0.5833333333333334
24,55680,4.0,5,10.65,0.14,0,3,0,0,0,0,0,0,1,0,0.5
27,23000,0.0,6,10.99,0.37,0,7,0,0,1,0,0,0,0,1,0.7777777777777778
22,36000,2.0,6,6.17,0.05,0,4,0,0,0,0,0,0,0,0,1.0
26,75000,5.0,6,5.99,0.17,0,2,0,0,0,0,1,0,0,0,0.25
23,50000,2.0,4,14.26,0.19,0,3,0,0,1,1,0,0,0,0,0.6
22,24000,6.0,5,10.65,0.25,0,4,0,0,1,0,0,1,0,0,1.0
29,30000,4.0,4,15.27,0.24,1,8,0,0,1,0,0,0,0,1,0.7272727272727273
27,64000,2.0,4,13.11,0.2,0,10,0,0,1,0,1,0,0,0,1.1111111111111112
28,44894,8.0,6,7.88,0.08,0,6,0,1,0,1,0,0,0,0,0.6
23,46000,6.0,5,11.48,0.17,0,4,0,1,0,1,0,0,0,0,0.8
39,38604,9.0,5,10.62,0.25,0,11,0,0,1,0,0,1,0,0,0.5238095238095238
26,60000,10.0,6,6.92,0.21,0,3,0,0,0,0,0,1,0,0,0.375
29,66000,0.0,3,15.62,0.05,1,8,0,0,1,0,0,0,0,0,0.7272727272727273
21,74000,5.0,5,12.69,0.34,0,3,0,0,0,0,0,0,0,1,1.0
23,63719,0.0,6,7.9,0.05,0,3,0,0,0,0,0,1,0,0,0.6
28,35000,2.0,5,10.99,0.43,0,7,0,1,0,0,0,0,0,1,0.7
35,130000,17.0,5,10.75,0.09,0,6,0,0,1,1,0,0,0,0,0.35294117647058826
46,47844,16.0,6,8.49,0.57,0,13,0,1,0,0,0,0,0,1,0.4642857142857143
33,21600,3.0,5,12.53,0.46,0,7,0,0,1,0,0,0,1,0,0.4666666666666667
24,42000,3.0,6,7.51,0.21,0,4,0,0,0,1,0,0,0,0,0.6666666666666666
24,50000,0.0,6,7.74,0.16,0,4,0,0,1,1,0,0,0,0,0.6666666666666666
22,83000,2.0,3,10.99,0.19,0,3,0,0,1,0,0,0,1,0,0.75
22,27600,7.0,5,10.59,0.26,0,3,0,0,1,0,0,1,0,0,0.75
23,91092,2.0,4,13.43,0.11,0,2,0,0,0,0,0,0,1,0,0.4
22,72000,5.0,3,14.84,0.17,1,4,0,0,0,0,0,0,0,1,1.0
33,60000,0.0,4,13.79,0.25,1,7,0,0,1,0,0,0,1,0,0.4666666666666667
25,50000,0.0,5,12.53,0.22,0,2,0,0,1,1,0,0,0,0,0.2857142857142857
28,61000,12.0,5,9.99,0.2,0,6,0,0,0,0,0,0,1,0,0.6
24,60000,0.0,5,10.59,0.14,0,3,0,0,0,0,0,0,0,1,0.5
29,47800,4.0,6,7.49,0.21,0,5,0,0,1,0,0,0,0,0,0.45454545454545453
28,38643,7.0,5,11.58,0.31,0,8,0,0,1,0,0,0,1,0,0.8
22,103000,7.0,3,15.99,0.15,1,2,0,0,0,0,0,0,0,1,0.5
31,30016,3.0,6,8.94,0.37,0,10,0,1,0,0,1,0,0,0,0.7692307692307693
27,38000,1.0,4,10.99,0.15,0,5,0,0,1,0,0,1,0,0,0.5555555555555556
26,54600,4.0,4,13.8,0.15,1,4,0,0,1,0,1,0,0,0,0.5
30,50600,1.0,4,13.48,0.24,0,6,0,0,1,0,0,0,0,0,0.5
28,31200,0.0,6,5.99,0.14,0,5,0,1,0,1,0,0,0,0,0.5
32,78500,4.0,5,10.99,0.19,0,7,0,0,1,1,0,0,0,0,0.5
23,13200,0.0,4,10.99,0.23,0,3,0,0,1,0,0,0,0,0,0.6
40,55000,2.0,5,11.36,0.15,0,17,0,1,0,0,1,0,0,0,0.7727272727272727
22,74000,4.0,6,5.42,0.07,0,4,0,0,1,0,0,0,0,1,1.0
22,21000,1.0,6,7.51,0.4,0,4,0,0,1,0,0,0,1,0,1.0
22,62364,2.0,5,10.99,0.16,0,2,0,0,1,1,0,0,0,0,0.5
30,22452,2.0,6,7.29,0.53,0,5,0,0,1,0,0,0,0,1,0.4166666666666667
21,36140,5.0,6,8.94,0.25,0,2,0,0,1,1,0,0,0,0,0.6666666666666666
26,85000,10.0,4,11.59,0.06,1,2,0,0,0,0,1,0,0,0,0.25
30,250000,8.0,3,15.99,0.06,1,8,0,1,0,0,0,1,0,0,0.6666666666666666
23,42000,0.0,4,10.99,0.12,0,3,0,0,1,0,0,0,0,1,0.6
35,24000,14.0,6,7.49,0.17,0,7,0,0,0,0,0,0,0,0,0.4117647058823529
24,62467,0.0,6,8.49,0.17,0,2,0,0,1,0,1,0,0,0,0.3333333333333333
22,42000,3.0,5,11.99,0.2,0,2,0,0,1,0,0,1,0,0,0.5
21,40000,0.0,5,11.83,0.4,0,4,0,0,1,1,0,0,0,0,1.3333333333333333
34,45000,2.0,2,16.95,0.1,0,10,0,0,1,0,0,0,1,0,0.625
24,50000,7.0,5,11.36,0.1,0,4,0,0,1,0,0,0,0,1,0.6666666666666666
25,40000,2.0,5,10.65,0.15,0,3,0,0,1,0,0,1,0,0,0.42857142857142855
41,52000,2.0,6,7.88,0.1,0,13,0,0,1,0,0,0,0,0,0.5652173913043478
23,24000,1.0,3,16.07,0.12,0,3,0,0,0,0,0,0,0,0,0.6
37,17520,1.0,6,10.99,0.17,0,16,0,0,1,0,0,0,0,1,0.8421052631578947
26,120000,8.0,6,7.14,0.03,0,3,0,0,0,0,0,0,0,0,0.375
25,100000,9.0,6,8.9,0.06,0,3,0,0,0,0,0,0,1,0,0.42857142857142855
38,200000,0.0,5,11.48,0.1,0,11,0,0,0,0,0,1,0,0,0.55
24,112000,5.0,4,15.27,0.05,1,4,0,0,1,0,0,0,0,0,0.6666666666666666
27,142000,2.0,4,13.16,0.04,1,9,0,0,1,0,0,1,0,0,1.0
44,80000,14.0,6,6.03,0.13,0,15,0,0,0,0,0,1,0,0,0.5769230769230769
25,54000,4.0,3,16.89,0.19,1,2,0,0,0,0,0,0,0,0,0.2857142857142857
24,50000,6.0,4,13.99,0.32,1,2,0,0,1,0,1,0,0,0,0.3333333333333333
26,55000,10.0,6,5.42,0.11,0,4,0,0,1,0,0,1,0,0,0.5
27,69996,3.0,3,14.91,0.15,1,10,0,0,1,1,0,0,0,0,1.1111111111111112
25,64000,0.0,2,10.99,0.31,1,4,0,0,1,0,0,0,0,0,0.5714285714285714
23,42000,3.0,4,11.78,0.13,0,4,0,0,0,1,0,0,0,0,0.8
22,125555,2.0,5,10.99,0.07,0,4,0,0,0,0,0,1,0,0,1.0
29,45000,8.0,5,12.21,0.18,0,10,0,1,0,0,0,1,0,0,0.9090909090909091
22,55000,2.0,4,12.98,0.09,0,4,0,0,0,0,0,1,0,0,1.0
26,50000,3.0,5,9.91,0.3,0,3,0,0,1,1,0,0,0,0,0.375
33,35000,4.0,6,8.49,0.29,0,5,0,1,0,0,0,0,0,1,0.3333333333333333
22,60000,4.0,6,5.99,0.17,0,2,0,0,0,1,0,0,0,0,0.5
23,55000,6.0,4,13.16,0.34,0,4,0,1,0,0,0,1,0,0,0.8
24,110000,1.0,6,7.51,0.06,0,2,0,0,1,0,0,1,0,0,0.3333333333333333
23,78000,4.0,6,8.49,0.19,0,2,0,0,0,0,0,0,1,0,0.4
26,36000,5.0,6,10.99,0.11,0,3,0,0,0,0,0,0,1,0,0.375
24,39000,3.0,6,5.42,0.14,0,4,0,0,0,0,0,0,0,0,0.6666666666666666
34,102000,0.0,4,13.49,0.07,0,5,0,0,0,0,1,0,0,0,0.3125
21,18000,0.0,5,10.62,0.35,0,4,0,1,0,0,0,0,0,1,1.3333333333333333
32,42000,1.0,6,9.32,0.14,0,10,0,0,1,0,0,0,0,0,0.7142857142857143
28,60000,12.0,4,13.49,0.24,0,7,0,0,0,0,0,1,0,0,0.7
25,30000,6.0,6,7.14,0.13,0,2,0,0,0,0,0,0,1,0,0.2857142857142857
30,55000,3.0,5,10.38,0.22,0,10,0,0,0,0,0,0,0,0,0.8333333333333334
25,5000,0.0,5,9.64,0.2,0,4,0,0,1,1,0,0,0,0,0.5714285714285714
30,90000,10.0,3,14.96,0.17,0,6,0,0,1,0,1,0,0,0,0.5
23,60000,5.0,6,7.14,0.17,0,2,0,0,1,0,0,1,0,0,0.4
21,33600,5.0,5,11.83,0.09,0,4,0,1,0,0,0,0,0,1,1.3333333333333333
23,55000,4.0,5,11.36,0.45,0,3,0,0,1,1,0,0,0,0,0.6
27,41400,2.0,5,10.99,0.23,0,5,0,0,1,0,0,0,0,0,0.5555555555555556
22,102000,6.0,6,7.49,0.1,0,4,0,0,0,0,0,0,1,0,1.0
22,58170,1.0,6,9.07,0.05,0,2,0,0,1,1,0,0,0,0,0.5
28,74000,6.0,2,15.38,0.09,0,9,0,0,0,0,0,0,0,1,0.9
25,30000,9.0,3,14.74,0.2,1,4,0,0,1,1,0,0,0,0,0.5714285714285714
25,96000,9.0,6,5.99,0.07,0,4,0,0,1,0,1,0,0,0,0.5714285714285714
22,37000,2.0,5,10.95,0.11,0,2,0,0,1,1,0,0,0,0,0.5
31,60682,3.0,6,8.49,0.14,0,8,0,0,1,0,0,0,0,1,0.6153846153846154
21,33600,5.0,5,11.86,0.27,0,4,0,0,1,0,0,0,1,0,1.3333333333333333
31,40000,2.0,5,9.62,0.17,0,9,0,0,1,1,0,0,0,0,0.6923076923076923
25,115000,6.0,6,7.29,0.09,0,4,0,0,1,0,0,1,0,0,0.5714285714285714
25,73248,5.0,5,11.11,0.16,0,4,0,0,0,0,1,0,0,0,0.5714285714285714
38,80000,9.0,5,10.99,0.03,0,13,0,0,1,1,0,0,0,0,0.65
25,33168,9.0,4,15.96,0.18,0,4,0,0,0,0,0,0,1,0,0.5714285714285714
23,91000,7.0,3,14.54,0.02,1,4,0,0,0,0,0,0,1,0,0.8
26,120000,0.0,4,13.85,0.17,0,3,0,0,0,0,0,0,1,0,0.375
22,35325,2.0,3,15.95,0.18,0,2,0,0,1,0,1,0,0,0,0.5
34,41004,5.0,4,11.78,0.39,0,5,0,0,0,0,1,0,0,0,0.3125
34,90000,4.0,6,5.99,0.11,0,5,0,0,0,0,0,0,0,0,0.3125
26,50000,10.0,6,7.49,0.29,0,4,0,1,0,0,0,0,1,0,0.5
29,44000,4.0,4,15.96,0.27,1,7,0,0,1,0,0,0,0,0,0.6363636363636364
23,44000,4.0,6,5.42,0.14,0,4,0,0,0,0,0,1,0,0,0.8
25,59000,9.0,5,11.36,0.34,0,2,0,0,0,1,0,0,0,0,0.2857142857142857
31,49500,3.0,5,10.75,0.2,0,6,0,0,0,0,0,0,0,0,0.46153846153846156
47,52000,5.0,5,11.99,0.23,0,14,0,0,1,1,0,0,0,0,0.4827586206896552
22,38004,5.0,5,10.75,0.32,0,3,0,0,1,1,0,0,0,0,0.75
21,42000,4.0,5,12.42,0.1,0,3,0,0,1,1,0,0,0,0,1.0
22,50000,0.0,6,6.92,0.18,0,4,0,0,1,1,0,0,0,0,1.0
30,91000,7.0,6,7.9,0.37,0,7,0,0,0,1,0,0,0,0,0.5833333333333334
24,35000,0.0,6,7.14,0.05,0,3,0,0,1,0,0,0,1,0,0.5
28,56100,12.0,6,8.49,0.15,0,8,0,0,0,0,0,1,0,0,0.8
23,48000,6.0,5,10.08,0.1,0,4,0,1,0,1,0,0,0,0,0.8
32,101000,0.0,3,17.58,0.15,0,8,0,0,1,1,0,0,0,0,0.5714285714285714
25,90000,9.0,6,8.0,0.11,0,4,0,1,0,0,1,0,0,0,0.5714285714285714
27,52800,2.0,5,11.86,0.16,0,10,0,0,1,0,0,0,0,1,1.1111111111111112
33,95000,17.0,6,7.29,0.13,0,6,0,0,0,0,0,1,0,0,0.4
26,85000,2.0,5,11.14,0.09,0,3,0,0,0,0,0,1,0,0,0.375
24,62900,8.0,1,17.58,0.19,0,4,0,0,0,0,0,1,0,0,0.6666666666666666
27,36000,4.0,4,14.72,0.03,1,5,0,1,0,0,0,1,0,0,0.5555555555555556
26,80730,7.0,6,7.29,0.12,0,2,0,0,0,0,1,0,0,0,0.25
22,75000,6.0,5,9.91,0.2,0,4,0,0,0,1,0,0,0,0,1.0
22,69867,2.0,5,11.14,0.19,0,2,0,0,0,1,0,0,0,0,0.5
30,49000,1.0,4,13.79,0.1,1,9,0,0,1,1,0,0,0,0,0.75
26,45608,8.0,6,6.62,0.24,0,2,0,1,0,0,1,0,0,0,0.25
26,125000,4.0,6,5.79,0.08,0,2,0,0,0,0,0,1,0,0,0.25
26,38000,5.0,6,7.51,0.18,0,3,0,0,1,1,0,0,0,0,0.375
22,30000,6.0,5,11.49,0.1,0,3,0,0,0,0,0,0,0,0,0.75
24,33996,1.0,2,16.0,0.26,1,2,0,0,1,1,0,0,0,0,0.3333333333333333
27,39000,6.0,4,10.99,0.28,1,9,0,0,1,0,0,0,0,0,1.0
27,41200,1.0,6,7.88,0.17,0,10,0,0,1,0,0,1,0,0,1.1111111111111112
21,50000,4.0,5,11.71,0.15,0,3,0,0,1,1,0,0,0,0,1.0
32,103000,0.0,2,18.64,0.32,1,10,0,0,0,1,0,0,0,0,0.7142857142857143
23,58800,7.0,5,10.36,0.05,0,3,0,0,1,1,0,0,0,0,0.6
22,20000,2.0,5,9.45,0.2,0,3,0,0,1,0,0,0,1,0,0.75
44,99000,5.0,4,12.68,0.1,0,11,0,0,0,1,0,0,0,0,0.4230769230769231
31,36000,2.0,3,16.0,0.08,0,9,0,0,1,0,0,0,0,1,0.6923076923076923
26,300000,0.0,3,15.33,0.08,0,3,0,0,0,1,0,0,0,0,0.375
24,72400,4.0,2,17.99,0.35,1,2,0,0,0,0,0,0,1,0,0.3333333333333333
28,16000,2.0,2,16.45,0.31,1,7,0,0,1,0,0,0,0,0,0.7
24,58000,8.0,6,7.9,0.27,0,3,0,0,0,0,0,0,0,0,0.5
34,29152,4.0,5,10.36,0.17,0,10,0,0,1,0,0,0,0,0,0.625
29,30000,4.0,4,15.27,0.24,1,9,0,0,1,0,0,0,1,0,0.8181818181818182
24,72000,4.0,6,7.88,0.25,0,2,0,0,1,0,0,0,0,1,0.3333333333333333
29,54000,7.0,1,18.53,0.27,1,8,0,0,0,0,0,1,0,0,0.7272727272727273
27,49272,5.0,5,10.99,0.07,0,6,0,0,0,0,0,1,0,0,0.6666666666666666
25,49200,2.0,5,10.0,0.12,0,4,0,0,0,1,0,0,0,0,0.5714285714285714
24,80000,0.0,6,8.94,0.07,0,2,0,1,0,0,0,0,0,1,0.3333333333333333
23,70000,4.0,4,13.16,0.09,0,4,0,0,0,0,0,0,0,1,0.8
30,40000,9.0,5,11.71,0.07,0,7,0,0,0,0,0,0,0,0,0.5833333333333334
21,30000,0.0,6,8.59,0.17,0,2,0,0,1,0,0,0,0,1,0.6666666666666666
26,20280,5.0,6,8.0,0.35,0,2,0,0,0,0,1,0,0,0,0.25
35,60000,5.0,6,6.91,0.03,0,6,0,0,0,0,0,0,0,0,0.35294117647058826
28,43000,11.0,4,12.99,0.12,1,5,0,0,0,0,0,0,1,0,0.5
40,60000,1.0,6,8.94,0.2,0,15,0,0,0,0,0,1,0,0,0.6818181818181818
21,71000,5.0,5,10.99,0.08,0,4,0,0,0,0,0,0,0,1,1.3333333333333333
25,46000,1.0,4,10.99,0.19,0,2,0,0,0,0,1,0,0,0,0.2857142857142857
25,51492,2.0,5,10.38,0.27,0,4,0,0,0,1,0,0,0,0,0.5714285714285714
37,80000,8.0,6,6.62,0.16,0,13,0,0,0,0,0,0,0,0,0.6842105263157895
25,30000,3.0,4,13.61,0.1,0,2,0,0,1,0,0,0,1,0,0.2857142857142857
23,49000,4.0,2,17.99,0.23,1,4,0,0,0,0,0,0,0,1,0.8
37,97000,7.0,6,10.99,0.1,0,15,0,0,0,0,0,0,1,0,0.7894736842105263
26,175000,2.0,5,9.88,0.1,0,3,0,0,1,0,0,0,0,1,0.375
42,160000,6.0,5,10.65,0.04,0,17,0,0,1,0,0,0,0,1,0.7083333333333334
23,67000,1.0,6,6.76,0.05,0,2,0,1,0,0,0,0,0,1,0.4
25,77078,1.0,5,12.18,0.04,0,2,0,0,0,0,0,0,0,0,0.2857142857142857
25,100000,2.0,3,16.49,0.21,1,3,0,0,1,0,1,0,0,0,0.42857142857142855
23,59000,5.0,6,7.14,0.05,0,2,0,0,1,0,0,0,0,0,0.4
24,50000,2.0,4,11.03,0.1,1,2,0,0,1,1,0,0,0,0,0.3333333333333333
25,68000,0.0,6,6.76,0.06,0,2,0,0,1,0,0,0,0,1,0.2857142857142857
26,125000,10.0,6,7.49,0.08,0,2,0,0,0,0,0,0,1,0,0.25
22,21120,3.0,3,16.89,0.08,1,3,0,0,0,0,0,0,0,0,0.75
21,65000,5.0,6,5.79,0.08,0,4,0,1,0,0,0,1,0,0,1.3333333333333333
22,58800,4.0,3,15.33,0.4,0,2,0,0,0,0,0,0,1,0,0.5
23,138000,7.0,5,11.86,0.02,0,4,0,0,0,0,0,0,0,1,0.8
23,65100,1.0,4,14.79,0.14,1,4,0,0,0,0,0,1,0,0,0.8
23,86000,4.0,5,10.99,0.29,0,3,0,0,0,0,0,1,0,0,0.6
28,38500,2.0,5,10.75,0.31,0,5,0,0,1,0,0,0,1,0,0.5
31,10000,2.0,6,7.88,0.33,0,10,0,0,1,1,0,0,0,0,0.7692307692307693
25,32004,0.0,6,9.32,0.09,0,2,0,0,1,0,0,0,0,0,0.2857142857142857
31,65000,15.0,6,7.51,0.12,0,8,0,0,0,1,0,0,0,0,0.6153846153846154
23,132000,7.0,4,11.34,0.07,1,3,0,0,0,0,0,0,1,0,0.6
42,150750,0.0,6,6.99,0.05,0,17,0,1,0,0,0,0,1,0,0.7083333333333334
25,35000,5.0,5,9.91,0.06,0,4,0,0,1,0,0,0,0,1,0.5714285714285714
22,31200,0.0,3,14.3,0.26,1,3,0,0,1,0,0,0,1,0,0.75
21,35000,5.0,6,8.94,0.26,0,3,0,0,1,0,0,1,0,0,1.0
31,80000,15.0,6,5.79,0.15,0,5,0,0,1,0,0,0,0,0,0.38461538461538464
26,52000,6.0,5,10.99,0.06,0,2,0,0,0,0,0,0,1,0,0.25
36,125000,14.0,6,10.99,0.12,0,16,0,0,0,0,0,1,0,0,0.8888888888888888
31,48000,1.0,6,6.03,0.13,0,6,0,0,1,0,0,1,0,0,0.46153846153846156
25,120000,6.0,4,13.79,0.04,0,3,0,0,1,0,0,0,1,0,0.42857142857142855
23,16000,1.0,4,12.84,0.35,1,2,0,0,0,0,0,0,0,0,0.4
25,120000,9.0,5,11.14,0.17,0,4,0,0,0,0,1,0,0,0,0.5714285714285714
23,48000,7.0,5,11.71,0.42,0,4,0,1,0,1,0,0,0,0,0.8
27,17795,4.0,6,10.99,0.15,0,8,0,1,0,0,0,1,0,0,0.8888888888888888
30,25000,4.0,5,11.11,0.14,0,5,0,0,1,0,0,0,1,0,0.4166666666666667
30,55000,0.0,3,13.55,0.22,0,5,0,0,0,1,0,0,0,0,0.4166666666666667
31,40860,0.0,6,10.99,0.1,0,7,0,0,1,0,0,0,0,1,0.5384615384615384
37,74000,6.0,3,16.29,0.14,0,14,0,0,0,0,0,0,1,0,0.7368421052631579
34,35100,16.0,4,13.47,0.26,0,10,0,0,0,0,0,0,1,0,0.625
22,45999,1.0,6,7.88,0.16,0,2,0,0,1,0,0,0,0,1,0.5
23,200000,4.0,5,11.86,0.03,0,3,0,0,0,1,0,0,0,0,0.6
35,86000,19.0,6,6.54,0.23,0,10,0,0,0,0,0,1,0,0,0.5882352941176471
24,60000,2.0,5,11.49,0.04,0,4,0,0,0,0,0,0,1,0,0.6666666666666666
24,70000,4.0,6,9.63,0.13,0,4,1,0,0,0,0,0,1,0,0.6666666666666666
44,30160,4.0,4,10.99,0.25,0,16,0,0,0,0,0,0,1,0,0.6153846153846154
25,110004,9.0,6,7.66,0.14,0,4,0,0,0,0,1,0,0,0,0.5714285714285714
35,40000,0.0,6,6.92,0.13,0,5,0,1,0,0,0,0,1,0,0.29411764705882354
31,68400,3.0,5,11.71,0.22,0,5,0,0,0,1,0,0,0,0,0.38461538461538464
22,39996,3.0,5,9.63,0.18,0,4,0,0,1,0,0,0,1,0,1.0
26,216000,10.0,4,14.22,0.09,1,2,0,0,0,1,0,0,0,0,0.25
32,46000,0.0,3,16.29,0.07,0,9,0,0,1,0,1,0,0,0,0.6428571428571429
23,50000,0.0,4,11.03,0.11,1,4,0,0,1,0,0,1,0,0,0.8
23,46000,1.0,6,5.42,0.07,0,3,0,0,0,0,0,0,0,1,0.6
25,150000,9.0,5,8.88,0.13,0,4,0,0,0,0,0,0,1,0,0.5714285714285714
41,43000,3.0,5,12.21,0.53,0,11,0,1,0,0,0,0,0,1,0.4782608695652174
36,42000,1.0,6,7.49,0.5,0,11,0,0,1,1,0,0,0,0,0.6111111111111112
37,130000,2.0,5,9.88,0.1,0,16,0,0,1,0,0,0,1,0,0.8421052631578947
24,51500,6.0,5,12.21,0.39,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
23,63750,2.0,4,12.87,0.2,0,4,0,0,0,0,0,1,0,0,0.8
28,50000,3.0,6,10.99,0.06,0,10,0,0,0,0,0,0,1,0,1.0
41,141000,12.0,3,14.96,0.18,0,13,0,0,0,0,0,0,0,0,0.5652173913043478
28,80000,5.0,5,12.69,0.11,0,6,0,0,0,0,1,0,0,0,0.6
27,34000,0.0,6,6.99,0.18,0,6,0,0,1,0,0,0,0,0,0.6666666666666666
26,20004,4.0,5,10.99,0.18,0,2,0,0,0,0,1,0,0,0,0.25
28,27840,5.0,4,13.57,0.17,0,5,0,0,1,0,0,0,1,0,0.5
26,190000,3.0,5,12.18,0.11,0,4,0,0,0,0,0,0,0,1,0.5
23,24000,0.0,4,14.27,0.21,1,2,0,0,1,0,1,0,0,0,0.4
27,60000,1.0,4,13.22,0.17,0,7,0,0,1,0,0,0,1,0,0.7777777777777778
29,200000,2.0,5,10.37,0.07,0,5,0,0,1,0,0,0,0,0,0.45454545454545453
27,72000,4.0,5,9.25,0.28,0,10,0,0,1,0,1,0,0,0,1.1111111111111112
24,85850,8.0,3,10.99,0.2,1,4,0,0,0,0,0,1,0,0,0.6666666666666666
23,78000,4.0,5,10.99,0.2,0,2,0,0,0,0,0,0,1,0,0.4
30,69996,14.0,4,14.26,0.09,0,8,0,1,0,0,0,0,0,1,0.6666666666666666
24,50000,4.0,6,7.29,0.2,0,4,0,0,1,0,0,0,0,0,0.6666666666666666
22,40680,2.0,5,11.36,0.15,0,4,0,0,1,1,0,0,0,0,1.0
25,225000,0.0,2,19.91,0.13,1,2,0,0,0,0,1,0,0,0,0.2857142857142857
24,62000,4.0,4,13.49,0.03,1,3,0,0,1,0,1,0,0,0,0.5
30,60000,4.0,4,12.73,0.1,1,6,0,0,0,0,0,0,0,0,0.5
29,45600,9.0,6,7.88,0.04,0,10,0,0,0,0,0,0,1,0,0.9090909090909091
29,42000,3.0,3,15.99,0.12,1,6,0,0,1,0,0,1,0,0,0.5454545454545454
26,110400,3.0,1,10.99,0.09,1,3,0,0,0,0,0,0,1,0,0.375
25,90000,4.0,5,11.49,0.03,0,4,0,0,0,0,0,0,1,0,0.5714285714285714
23,41000,5.0,3,14.54,0.1,1,3,0,0,1,1,0,0,0,0,0.6
28,52000,12.0,4,13.48,0.1,1,7,0,0,1,0,1,0,0,0,0.7
30,150000,14.0,6,7.29,0.08,0,7,0,0,1,0,0,0,0,0,0.5833333333333334
22,60000,0.0,6,7.88,0.09,0,2,0,0,1,0,0,1,0,0,0.5
26,16428,0.0,4,12.23,0.15,0,3,0,0,1,0,0,1,0,0,0.375
26,12000,4.0,6,6.92,0.42,0,4,0,0,1,0,0,0,0,1,0.5
26,50400,1.0,6,5.42,0.02,0,3,0,0,1,0,0,0,1,0,0.375
27,45000,1.0,5,9.2,0.22,0,10,0,0,1,0,0,1,0,0,1.1111111111111112
33,72000,0.0,5,10.99,0.09,0,9,0,0,0,0,1,0,0,0,0.6
29,76596,14.0,4,13.16,0.23,0,7,0,0,0,0,1,0,0,0,0.6363636363636364
23,90000,1.0,5,10.65,0.08,0,2,0,0,1,0,0,1,0,0,0.4
26,57000,2.0,6,7.9,0.18,0,4,0,0,1,0,0,0,0,1,0.5
26,93000,0.0,6,6.99,0.09,0,2,0,0,0,0,0,0,0,0,0.25
35,45000,4.0,6,7.29,0.17,0,9,0,0,0,0,0,0,0,0,0.5294117647058824
21,57000,0.0,4,13.22,0.19,0,3,0,0,1,1,0,0,0,0,1.0
23,160000,2.0,3,15.65,0.16,1,2,0,0,0,1,0,0,0,0,0.4
22,20000,0.0,5,9.76,0.83,0,3,0,0,0,0,0,0,1,0,0.75
22,51996,3.0,4,13.16,0.28,1,2,0,0,1,0,1,0,0,0,0.5
32,86700,16.0,3,14.74,0.2,0,9,0,0,0,0,0,1,0,0,0.6428571428571429
39,37800,5.0,5,11.49,0.19,0,11,0,0,1,0,0,0,0,0,0.5238095238095238
24,144000,4.0,6,7.66,0.1,0,3,0,0,0,0,1,0,0,0,0.5
25,42000,8.0,6,5.79,0.17,0,2,0,0,1,0,0,1,0,0,0.2857142857142857
23,78500,7.0,4,13.85,0.25,1,4,0,0,1,0,0,1,0,0,0.8
24,50000,5.0,6,6.17,0.12,0,2,0,0,0,0,0,0,1,0,0.3333333333333333
34,110000,15.0,5,9.45,0.05,0,6,0,0,0,1,0,0,0,0,0.375
28,50000,1.0,4,13.99,0.32,1,5,0,0,1,0,0,1,0,0,0.5
50,36000,13.0,5,10.99,0.17,0,11,0,0,1,0,0,1,0,0,0.34375
27,125000,7.0,5,11.14,0.11,0,8,0,1,0,0,0,0,1,0,0.8888888888888888
24,65000,0.0,6,8.49,0.22,0,3,0,0,0,1,0,0,0,0,0.5
48,12000,4.0,6,10.99,0.35,0,14,0,0,1,0,0,1,0,0,0.4666666666666667
38,81120,5.0,5,11.12,0.1,0,12,0,0,0,0,1,0,0,0,0.6
22,48000,2.0,5,11.12,0.05,0,3,0,0,1,1,0,0,0,0,0.75
23,21600,2.0,3,14.42,0.28,0,4,0,0,1,0,0,1,0,0,0.8
37,55900,1.0,5,8.7,0.3,0,12,0,0,0,0,0,0,1,0,0.631578947368421
25,34000,0.0,4,13.79,0.29,1,4,0,0,1,0,1,0,0,0,0.5714285714285714
26,56000,9.0,5,12.42,0.18,0,2,0,0,0,0,1,0,0,0,0.25
28,42000,12.0,6,5.42,0.26,0,7,0,0,0,0,0,0,0,1,0.7
24,28800,6.0,6,8.49,0.21,0,2,0,0,0,0,0,0,0,0,0.3333333333333333
39,42000,4.0,4,13.99,0.15,1,14,0,0,1,0,0,1,0,0,0.6666666666666666
26,95000,0.0,3,14.96,0.21,0,4,0,0,0,0,1,0,0,0,0.5
33,79440,12.0,4,13.85,0.07,1,9,0,0,0,0,0,1,0,0,0.6
22,47000,3.0,6,6.62,0.06,0,2,0,0,1,1,0,0,0,0,0.5
24,40000,3.0,6,10.99,0.25,0,2,0,0,1,0,0,0,0,1,0.3333333333333333
